dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code,file_name,ingest_timestamp
2025-08-03,2025-08-03 04:23:37,CUST000000086074,645660,1,2000000331928,1,INR,3189,8%,528,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 00:42:43,CUST000000215773,645661,1,2000000388427,1,SGD,78,7%,9,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 18:52:23,CUST000000162188,645662,1,2000000365503,1,INR,1018,7%,114,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 18:52:23,CUST000000162188,645662,2,2000000357973,1,INR,2995,18%,442,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 18:52:23,CUST000000162188,645662,3,2000000208640,1,INR,3562,9%,587,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 04:03:25,CUST000000084996,645663,1,2000000167886,1,CAD,17,4%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 21:19:02,CUST000000031320,645664,1,2000000310800,1,GBP,9,4%,1,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 21:19:02,CUST000000031320,645664,2,2000000366760,1,GBP,516,9%,86,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 06:42:52,CUST000000158411,645665,1,2000000473864,1,INR,6305,11%,281,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 06:42:52,CUST000000158411,645665,2,2000000363615,1,INR,4721,24%,429,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 16:42:24,CUST000000067911,645666,1,2000000176307,1,AED,80,0%,15,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 07:46:16,CUST000000052054,645667,1,2000000150291,1,INR,88856,4%,4244,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:59:06,CUST000000120953,645668,1,2000000262758,1,USD,$65,18%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 11:41:41,CUST000000295064,645669,1,2000000283203,1,INR,2297,9%,105,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 08:21:04,CUST000000187199,645670,1,2000000117911,1,USD,$38,0%,2,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 07:41:52,CUST000000260800,645671,1,2000000204826,Two,AED,151,2%,15,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 07:41:52,CUST000000260800,645671,2,2000000063034,1,AED,15,0%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 07:41:52,CUST000000260800,645671,3,2000000119342,1,AED,1206,0%,145,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 20:30:21,CUST000000263063,645672,1,2000000335513,Two,INR,5033,18%,414,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 21:45:01,CUST000000124245,645673,1,2000000480077,1,CAD,24,13%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 21:45:01,CUST000000124245,645673,2,2000000459035,3,CAD,101,26%,12,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 08:02:16,CUST000000013253,645674,1,2000000194547,3,INR,2468,12%,778,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 17:58:09,CUST000000281146,645675,1,2000000253350,3,INR,67167,9%,9191,app,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:52:40,CUST000000139538,645676,1,2000000119120,1,CAD,25,6%,3,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:52:40,CUST000000139538,645676,2,2000000331775,1,CAD,24,10%,3,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:08:49,CUST000000249372,645677,1,2000000070308,1,USD,$59,8%,3,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 12:18:25,CUST000000012827,645678,1,2000000082400,1,INR,27373,4%,3142,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 18:49:35,CUST000000272383,645679,1,2000000056432,Two,INR,10277,3%,3590,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 18:49:35,CUST000000272383,645679,2,2000000371993,1,INR,2639,18%,261,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 18:49:35,CUST000000272383,645679,3,2000000079967,1,INR,3638,6%,413,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 16:46:31,CUST000000291355,645680,1,2000000127903,1,AED,449,1%,54,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 21:31:17,CUST000000169314,645681,1,2000000435190,Two,GBP,397,16%,34,web,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 21:31:17,CUST000000169314,645681,2,2000000031385,3,GBP,18,8%,7,web,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 21:31:17,CUST000000169314,645681,3,2000000145372,1,GBP,6,3%,2,web,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 22:44:06,CUST000000128983,645682,1,2000000126128,Two,CAD,12,0%,4,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 20:05:56,CUST000000125497,645683,1,2000000147567,1,INR,4771,8%,792,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 20:05:56,CUST000000125497,645683,2,2000000099798,3,INR,168,6%,24,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 13:34:43,CUST000000156890,645684,1,2000000159478,1,AED,3025,8%,336,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 15:30:27,CUST000000018013,645685,1,2000000271071,1,INR,1079,14%,47,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 21:13:58,CUST000000025010,645686,1,2000000037073,Two,GBP,260,19%,51,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 06:16:28,CUST000000295837,645687,1,2000000387581,1,INR,877,18%,87,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 06:16:28,CUST000000295837,645687,2,2000000146805,1,INR,60647,0%,7278,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 06:16:28,CUST000000295837,645687,3,2000000074009,1,INR,1937,0%,97,web,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 14:30:08,CUST000000063136,645688,1,2000000024738,1,INR,47029,9%,5121,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 22:23:11,CUST000000283018,645689,1,2000000450292,1,USD,$152,13%,24,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 22:23:11,CUST000000283018,645689,2,2000000479873,1,USD,$37,20%,4,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 15:54:56,CUST000000058174,645690,1,2000000424910,3,INR,5009,0%,2705,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 02:09:41,CUST000000205573,645691,1,2000000043944,1,INR,2011,17%,84,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 19:13:18,CUST000000010320,645692,1,2000000003016,1,AED,111,9%,13,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 07:12:02,CUST000000275151,645693,1,2000000322568,Two,AED,73,7%,7,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 07:12:02,CUST000000275151,645693,2,2000000290966,1,AED,477,0%,58,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 07:12:02,CUST000000275151,645693,3,2000000353401,1,AED,112,8%,13,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 08:35:05,CUST000000004966,645694,1,2000000217161,1,GBP,7,8%,1,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 08:35:05,CUST000000004966,645694,2,2000000192086,1,GBP,19,10%,4,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 08:35:05,CUST000000004966,645694,3,2000000316048,1,GBP,77,0%,14,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 08:35:05,CUST000000004966,645694,4,2000000373003,Two,GBP,102,4%,24,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 08:35:05,CUST000000004966,645694,5,2000000277233,1,GBP,26,0%,4,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 04:21:41,CUST000000066994,645695,1,2000000488233,1,INR,503,17%,76,app,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 04:21:41,CUST000000066994,645695,2,2000000473482,1,INR,640,0%,33,app,SAVE50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 22:36:04,CUST000000240876,645696,1,2000000391274,1,USD,$67,3%,12,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 22:36:04,CUST000000240876,645696,2,2000000434414,1,USD,$11,0%,2,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 22:36:04,CUST000000240876,645696,3,2000000238692,1,USD,$15,24%,2,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 05:42:18,CUST000000243057,645697,1,2000000055381,1,INR,617,5%,30,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 22:02:34,CUST000000244133,645698,1,2000000236513,1,SGD,74,0%,9,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 22:02:34,CUST000000244133,645698,2,2000000200798,1,SGD,29,0%,4,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 15:01:37,CUST000000146376,645699,1,2000000435589,1,INR,2906,9%,132,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 15:01:37,CUST000000146376,645699,2,2000000241937,1,INR,1050,6%,50,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 15:59:04,CUST000000089875,645700,1,2000000204871,1,INR,2552,5%,291,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 14:03:10,CUST000000154750,645701,1,2000000339023,1,CAD,38,23%,2,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 14:03:10,CUST000000154750,645701,2,2000000154213,Two,CAD,5,19%,2,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 14:03:10,CUST000000154750,645701,3,2000000344904,1,CAD,350,11%,38,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 14:03:10,CUST000000154750,645701,4,2000000144191,1,CAD,28,2%,2,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 00:00:36,CUST000000219590,645702,1,2000000478142,Two,GBP,9,8%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 00:00:36,CUST000000219590,645702,2,2000000139654,4,GBP,24,11%,11,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 00:00:36,CUST000000219590,645702,3,2000000319872,1,GBP,22,18%,3,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 01:41:03,CUST000000235998,645703,1,2000000445533,1,INR,51766,1%,6136,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 01:41:03,CUST000000235998,645703,2,2000000499932,1,INR,6634,3%,1153,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 01:41:03,CUST000000235998,645703,3,2000000103419,1,INR,2406,9%,264,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 01:41:03,CUST000000235998,645703,4,2000000220529,1,INR,890,0%,107,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 14:53:13,CUST000000026376,645704,1,2000000308579,1,INR,1174,3%,137,app,NEW10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:51:02,CUST000000093024,645705,1,2000000500003,Two,USD,$11,5%,3,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:51:02,CUST000000093024,645705,2,2000000135403,1,USD,$9,0%,2,web,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 03:21:13,CUST000000124212,645706,1,2000000449685,1,INR,5812,1%,694,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 03:21:13,CUST000000124212,645706,2,2000000071107,1,INR,56142,0%,6738,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 03:21:13,CUST000000124212,645706,3,2000000172040,1,INR,3565,11%,383,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 01:44:41,CUST000000230085,645707,1,2000000325866,1,INR,698,14%,73,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 01:44:41,CUST000000230085,645707,2,2000000404837,1,INR,8158,19%,1194,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 01:44:41,CUST000000230085,645707,3,2000000153162,4,INR,3992,8%,732,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 01:44:41,CUST000000230085,645707,4,2000000425429,1,INR,269,19%,40,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 00:04:00,CUST000000066817,645708,1,2000000398075,1,AED,808,12%,86,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:36:00,CUST000000172796,645709,1,2000000355689,Two,INR,8562,21%,676,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 17:46:42,CUST000000181800,645710,1,2000000164656,1,GBP,15,7%,1,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 23:00:31,CUST000000039327,645711,1,2000000453606,1,SGD,84,5%,15,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 23:00:31,CUST000000039327,645711,2,2000000447100,1,SGD,395,22%,56,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 03:55:23,CUST000000202602,645712,1,2000000441795,Two,AED,6,0%,2,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 12:34:17,CUST000000082698,645713,1,2000000373881,3,AUD,602,7%,85,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 12:34:17,CUST000000082698,645713,2,2000000493411,Two,AUD,303,4%,106,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 18:16:07,CUST000000263092,645714,1,2000000335513,1,INR,4417,15%,188,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 22:52:30,CUST000000185048,645715,1,2000000018454,1,INR,1119,9%,52,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:40:29,CUST000000223053,645716,1,2000000022611,1,INR,73509,15%,7454,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:40:29,CUST000000223053,645716,2,2000000399652,1,INR,2663,5%,303,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 12:33:51,CUST000000228138,645717,1,2000000374475,1,INR,2856,7%,133,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 12:33:51,CUST000000228138,645717,2,2000000428956,1,INR,6969,12%,740,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 12:33:51,CUST000000228138,645717,3,2000000195384,Two,INR,31057,0%,3106,app,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 11:32:31,CUST000000209489,645718,1,2000000096766,1,AED,1588,1%,282,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 11:32:31,CUST000000209489,645718,2,2000000185361,1,AED,709,0%,128,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 11:32:31,CUST000000209489,645718,3,2000000480206,1,AED,210,8%,24,app,FEST20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 04:56:16,CUST000000215036,645719,1,2000000032900,1,INR,19046,12%,2007,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 04:56:16,CUST000000215036,645719,2,2000000265193,1,INR,25020,5%,1195,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 04:56:16,CUST000000215036,645719,3,2000000258027,1,INR,39510,8%,4350,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:33:39,CUST000000129016,645720,1,2000000121352,1,USD,$9,13%,1,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:33:39,CUST000000129016,645720,2,2000000499475,1,USD,$47,16%,5,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 09:33:39,CUST000000129016,645720,3,2000000469126,1,USD,$22,9%,4,app,PRIME5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 05:51:36,CUST000000158691,645721,1,2000000228181,4,AUD,15,10%,7,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 05:51:36,CUST000000158691,645721,2,2000000467252,1,AUD,26,9%,2,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
2025-08-03,2025-08-03 05:51:36,CUST000000158691,645721,3,2000000090870,1,AUD,1823,19%,177,web,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-03.csv,2026-09-10T00:05:14.305Z
