date_id,transaction_date,transaction_ts,transaction_id,customer_id,seq_no,product_id,channel,coupon_code,coupon_flag,unit_price_currency,quantity,unit_price,gross_amount,discount_percent,discount_amount,tax_amount,net_amount,net_amount_inr
20250912,2025-09-12,2025-09-12T21:42:54.000Z,690817,CUST000000236421,1,2000000310206,Mobile,prime5,1,AUD,1,107,107,12,13,12,106,6101
20250912,2025-09-12,2025-09-12T23:05:30.000Z,690818,CUST000000240346,1,2000000191959,Website,null,0,AED,4,20,80,0,0,10,90,2177
20250912,2025-09-12,2025-09-12T11:07:44.000Z,690825,CUST000000121945,1,2000000419992,Website,null,0,SGD,1,1132,1132,13,148,50,1034,70499
20250912,2025-09-12,2025-09-12T05:37:05.000Z,690827,CUST000000047589,2,2000000234434,Mobile,null,0,INR,1,259,259,11,29,12,242,242
20250912,2025-09-12,2025-09-12T05:36:44.000Z,690829,CUST000000263224,1,2000000405261,Website,prime5,1,AUD,1,14,14,1,1,3,16,921
20250912,2025-09-12,2025-09-12T15:37:24.000Z,690830,CUST000000232492,1,2000000183961,Mobile,new10,1,INR,1,782,782,6,47,133,868,868
20250912,2025-09-12,2025-09-12T01:50:16.000Z,690837,CUST000000277203,1,2000000014937,Mobile,fest20,1,INR,1,59587,59587,8,4767,6588,61408,61408
20250912,2025-09-12,2025-09-12T18:03:54.000Z,690840,CUST000000038674,1,2000000201764,Website,null,0,USD,2,31,62,5,4,4,62,5474
20250912,2025-09-12,2025-09-12T01:34:30.000Z,690848,CUST000000145800,1,2000000012254,Website,null,0,INR,2,1344,2688,1,27,319,2980,2980
20250912,2025-09-12,2025-09-12T16:09:39.000Z,690852,CUST000000156570,2,2000000208978,Mobile,prime5,1,SGD,1,80,80,9,8,9,81,5523
20250912,2025-09-12,2025-09-12T21:16:25.000Z,690854,CUST000000228188,5,2000000134383,Mobile,null,0,INR,1,4881,4881,5,245,832,5468,5468
20250912,2025-09-12,2025-09-12T13:57:53.000Z,690868,CUST000000197194,1,2000000002408,Mobile,fest20,1,CAD,3,199,597,13,78,63,582,36626
20250912,2025-09-12,2025-09-12T16:18:47.000Z,690894,CUST000000236152,2,2000000389509,Mobile,fest20,1,INR,1,42473,42473,6,2549,4797,44721,44721
20250912,2025-09-12,2025-09-12T04:58:44.000Z,690899,CUST000000215679,2,2000000318097,Website,null,0,AED,1,973,973,15,146,99,926,22391
20250912,2025-09-12,2025-09-12T12:28:24.000Z,690916,CUST000000052023,1,2000000322735,Mobile,new10,1,INR,1,1706,1706,23,393,66,1379,1379
20250912,2025-09-12,2025-09-12T23:32:17.000Z,690924,CUST000000071118,1,2000000493794,Website,null,0,INR,1,1027,1027,9,93,47,981,981
20250912,2025-09-12,2025-09-12T12:43:53.000Z,690940,CUST000000280448,1,2000000049526,Website,null,0,USD,2,132,264,9,24,13,253,22338
20250912,2025-09-12,2025-09-12T04:38:52.000Z,690946,CUST000000065807,3,2000000177281,Mobile,null,0,INR,1,6318,6318,0,0,1138,7456,7456
20250912,2025-09-12,2025-09-12T09:54:57.000Z,690956,CUST000000288363,3,2000000069159,Mobile,save50,1,USD,1,179,179,9,17,20,182,16069
20250912,2025-09-12,2025-09-12T02:59:35.000Z,690958,CUST000000176324,1,2000000339313,Mobile,null,0,AED,1,1232,1232,24,296,113,1049,25365
20250912,2025-09-12,2025-09-12T01:42:39.000Z,690976,CUST000000169474,1,2000000313108,Website,null,0,AED,1,3303,3303,3,100,386,3589,86783
20250912,2025-09-12,2025-09-12T20:57:13.000Z,690986,CUST000000009297,2,2000000001418,Mobile,null,0,INR,1,13662,13662,7,957,1531,14236,14236
20250912,2025-09-12,2025-09-12T19:10:30.000Z,691004,CUST000000280994,1,2000000176994,Website,null,0,INR,4,48901,195604,0,0,23457,219061,219061
20250912,2025-09-12,2025-09-12T01:02:01.000Z,691009,CUST000000016649,3,2000000193977,Mobile,null,0,INR,1,4542,4542,7,318,509,4733,4733
20250912,2025-09-12,2025-09-12T17:46:17.000Z,691011,CUST000000138904,1,2000000245621,Mobile,null,0,INR,1,9488,9488,19,1803,925,8610,8610
20250912,2025-09-12,2025-09-12T06:31:00.000Z,691030,CUST000000074542,2,2000000047294,Mobile,null,0,INR,1,461,461,10,47,21,435,435
20250912,2025-09-12,2025-09-12T10:28:34.000Z,691035,CUST000000257607,1,2000000337937,Website,save50,1,INR,1,4298,4298,7,301,200,4197,4197
20250912,2025-09-12,2025-09-12T05:54:14.000Z,691036,CUST000000012542,2,2000000467351,Website,null,0,SGD,1,784,784,27,212,69,641,43704
20250912,2025-09-12,2025-09-12T21:47:52.000Z,691050,CUST000000237143,2,2000000335858,Website,null,0,INR,1,31334,31334,23,7207,2881,27008,27008
20250912,2025-09-12,2025-09-12T21:28:48.000Z,691069,CUST000000262396,2,2000000287546,Website,fest20,1,CAD,1,159,159,0,0,20,179,11265
20250912,2025-09-12,2025-09-12T20:18:31.000Z,691085,CUST000000037935,1,2000000378121,Website,null,0,USD,1,2,2,9,1,1,2,177
20250912,2025-09-12,2025-09-12T10:08:30.000Z,691093,CUST000000189264,1,2000000396033,Mobile,fest20,1,INR,1,14341,14341,0,0,1721,16062,16062
20250912,2025-09-12,2025-09-12T02:46:32.000Z,691095,CUST000000203751,2,2000000259031,Mobile,fest20,1,INR,1,5637,5637,16,902,237,4972,4972
20250912,2025-09-12,2025-09-12T01:48:16.000Z,691103,CUST000000260878,1,2000000159195,Mobile,null,0,AUD,2,226,452,7,32,51,471,27107
20250912,2025-09-12,2025-09-12T20:43:18.000Z,691112,CUST000000000004,1,2000000017457,Website,null,0,INR,1,5005,5005,7,351,560,5214,5214
20250912,2025-09-12,2025-09-12T21:52:09.000Z,691115,CUST000000277881,2,2000000367705,Website,null,0,USD,1,126,126,0,0,7,133,11743
20250912,2025-09-12,2025-09-12T03:02:14.000Z,691118,CUST000000128057,5,2000000426259,Mobile,null,0,USD,1,12,12,5,1,2,13,1148
20250912,2025-09-12,2025-09-12T22:04:58.000Z,691123,CUST000000125664,3,2000000414591,Website,new10,1,INR,1,720,720,27,195,64,589,589
20250912,2025-09-12,2025-09-12T08:48:04.000Z,691127,CUST000000200014,2,2000000172972,Website,save50,1,SGD,1,25,25,2,1,4,28,1910
20250912,2025-09-12,2025-09-12T20:54:13.000Z,691131,CUST000000009409,1,2000000361017,Mobile,null,0,INR,1,3432,3432,0,0,412,3844,3844
20250912,2025-09-12,2025-09-12T09:55:15.000Z,691135,CUST000000065993,1,2000000137858,Mobile,fest20,1,INR,2,2788,5576,6,335,630,5871,5871
20250912,2025-09-12,2025-09-12T17:41:27.000Z,691147,CUST000000022124,3,2000000117850,Mobile,new10,1,USD,1,11,11,16,2,2,11,972
20250912,2025-09-12,2025-09-12T17:25:24.000Z,691149,CUST000000287486,1,2000000190655,Mobile,null,0,INR,1,994,994,0,0,50,1044,1044
20250912,2025-09-12,2025-09-12T11:27:45.000Z,691162,CUST000000105573,1,2000000127019,Mobile,null,0,AED,2,1525,3050,17,519,306,2837,68599
20250912,2025-09-12,2025-09-12T01:42:51.000Z,691163,CUST000000299340,3,2000000230702,Mobile,prime5,1,INR,2,77152,154304,10,15431,16751,155624,155624
20250912,2025-09-12,2025-09-12T09:00:40.000Z,691186,CUST000000019273,1,2000000085425,Website,prime5,1,INR,2,12626,25252,18,4546,1042,21748,21748
20250912,2025-09-12,2025-09-12T04:24:01.000Z,691212,CUST000000108458,1,2000000259840,Website,null,0,CAD,1,199,199,7,14,10,195,12272
20250912,2025-09-12,2025-09-12T02:40:31.000Z,691214,CUST000000028621,2,2000000432366,Mobile,null,0,INR,1,2407,2407,0,0,121,2528,2528
20250912,2025-09-12,2025-09-12T13:45:04.000Z,691239,CUST000000230934,1,2000000230771,Website,new10,1,GBP,1,10,10,0,0,2,12,1416
20250912,2025-09-12,2025-09-12T13:45:04.000Z,691239,CUST000000230934,2,2000000372594,Website,new10,1,GBP,3,23,69,1,1,9,77,9085
20250912,2025-09-12,2025-09-12T16:16:48.000Z,691248,CUST000000005384,3,2000000115689,Website,null,0,CAD,1,64,64,6,4,3,63,3965
20250912,2025-09-12,2025-09-12T01:46:01.000Z,691250,CUST000000264028,3,2000000326191,Mobile,prime5,1,GBP,1,346,346,0,0,63,409,48254
20250912,2025-09-12,2025-09-12T14:13:56.000Z,691255,CUST000000002832,2,2000000366050,Website,null,0,USD,1,37,37,11,5,2,34,3002
20250912,2025-09-12,2025-09-12T17:32:14.000Z,691258,CUST000000073080,2,2000000353005,Website,null,0,AUD,1,19,19,14,3,1,17,979
20250912,2025-09-12,2025-09-12T18:02:34.000Z,691265,CUST000000287491,3,2000000219493,Mobile,null,0,INR,1,1241,1241,0,0,149,1390,1390
20250912,2025-09-12,2025-09-12T21:58:07.000Z,691268,CUST000000060908,1,2000000227825,Website,new10,1,GBP,1,20,20,6,2,3,21,2478
20250912,2025-09-12,2025-09-12T23:33:59.000Z,691277,CUST000000082014,2,2000000398662,Mobile,null,0,GBP,2,135,270,11,30,29,269,31737
20250912,2025-09-12,2025-09-12T23:33:59.000Z,691277,CUST000000082014,3,2000000271743,Mobile,null,0,GBP,1,13,13,0,0,1,14,1652
20250912,2025-09-12,2025-09-12T05:07:59.000Z,691301,CUST000000209246,1,2000000390505,Website,fest20,1,USD,1,1205,1205,4,49,210,1366,120605
20250912,2025-09-12,2025-09-12T10:53:13.000Z,691319,CUST000000115627,2,2000000211480,Mobile,null,0,INR,4,5951,23804,8,1905,2621,24520,24520
20250912,2025-09-12,2025-09-12T12:46:13.000Z,691334,CUST000000253008,3,2000000304229,Website,new10,1,GBP,1,398,398,12,48,18,368,43417
20250912,2025-09-12,2025-09-12T19:12:20.000Z,691358,CUST000000277701,1,2000000019772,Mobile,null,0,USD,1,42,42,7,3,3,42,3709
20250912,2025-09-12,2025-09-12T16:23:41.000Z,691364,CUST000000057944,2,2000000050836,Mobile,null,0,AED,1,8,8,6,1,1,8,194
20250912,2025-09-12,2025-09-12T02:52:39.000Z,691366,CUST000000108513,1,2000000445502,Website,null,0,SGD,1,159,159,12,20,17,156,10637
20250912,2025-09-12,2025-09-12T12:04:51.000Z,691367,CUST000000220419,3,2000000155630,Website,prime5,1,INR,1,13332,13332,3,400,1559,14491,14491
20250912,2025-09-12,2025-09-12T13:51:12.000Z,691368,CUST000000209137,2,2000000171340,Website,prime5,1,INR,1,5098,5098,16,816,515,4797,4797
20250912,2025-09-12,2025-09-12T21:42:48.000Z,691369,CUST000000098931,1,2000000002699,Website,fest20,1,INR,1,83717,83717,3,2512,4072,85277,85277
20250912,2025-09-12,2025-09-12T20:13:19.000Z,691374,CUST000000207463,1,2000000254043,Mobile,null,0,USD,2,27,54,0,0,7,61,5386
20250912,2025-09-12,2025-09-12T01:21:31.000Z,691377,CUST000000192091,1,2000000303253,Website,new10,1,SGD,2,14,28,16,5,5,28,1910
20250912,2025-09-12,2025-09-12T02:50:53.000Z,691389,CUST000000000815,1,2000000065816,Website,null,0,USD,1,35,35,6,3,4,36,3179
20250912,2025-09-12,2025-09-12T04:53:56.000Z,691393,CUST000000087398,1,2000000245324,Website,null,0,CAD,1,487,487,11,54,79,512,32221
20250912,2025-09-12,2025-09-12T21:55:13.000Z,691395,CUST000000063836,4,2000000488967,Mobile,prime5,1,INR,2,14014,28028,13,3644,2936,27320,27320
20250912,2025-09-12,2025-09-12T21:24:05.000Z,691396,CUST000000243317,1,2000000418636,Mobile,null,0,GBP,1,14,14,11,2,2,14,1652
20250912,2025-09-12,2025-09-12T03:54:16.000Z,691399,CUST000000039939,3,2000000208107,Website,fest20,1,INR,1,4810,4810,11,530,215,4495,4495
20250912,2025-09-12,2025-09-12T14:44:21.000Z,691410,CUST000000040165,1,2000000301945,Website,null,0,INR,1,4403,4403,16,705,446,4144,4144
20250912,2025-09-12,2025-09-12T04:50:17.000Z,691430,CUST000000268511,1,2000000111421,Website,prime5,1,INR,1,4812,4812,0,0,578,5390,5390
20250912,2025-09-12,2025-09-12T14:31:39.000Z,691440,CUST000000138228,1,2000000227870,Mobile,fest20,1,INR,3,1557,4671,9,421,509,4759,4759
20250912,2025-09-12,2025-09-12T16:05:42.000Z,691449,CUST000000246587,3,2000000452395,Website,null,0,GBP,1,14,14,3,1,2,15,1770
20250912,2025-09-12,2025-09-12T00:06:40.000Z,691459,CUST000000021492,3,2000000479590,Website,new10,1,SGD,1,76,76,12,10,13,79,5387
20250912,2025-09-12,2025-09-12T20:16:44.000Z,691461,CUST000000194395,2,2000000305950,Website,null,0,SGD,1,12,12,11,2,1,11,750
20250912,2025-09-12,2025-09-12T06:06:10.000Z,691491,CUST000000203309,2,2000000353609,Mobile,null,0,INR,1,7826,7826,12,940,1239,8125,8125
20250912,2025-09-12,2025-09-12T19:20:32.000Z,691505,CUST000000217169,4,2000000028606,Website,null,0,INR,3,2262,6786,9,611,740,6915,6915
20250912,2025-09-12,2025-09-12T11:37:54.000Z,691509,CUST000000082927,1,2000000108452,Mobile,save50,1,USD,1,17,17,0,0,3,20,1766
20250912,2025-09-12,2025-09-12T15:58:10.000Z,691512,CUST000000137015,1,2000000345475,Website,null,0,INR,1,2330,2330,7,164,109,2275,2275
20250912,2025-09-12,2025-09-12T16:22:05.000Z,691520,CUST000000215334,1,2000000147093,Mobile,prime5,1,SGD,1,64,64,3,2,8,70,4773
20250912,2025-09-12,2025-09-12T07:33:46.000Z,691525,CUST000000121845,1,2000000284583,Mobile,prime5,1,GBP,3,405,1215,0,0,147,1362,160689
20250912,2025-09-12,2025-09-12T21:13:48.000Z,691531,CUST000000009997,1,2000000293233,Mobile,null,0,INR,1,895,895,22,197,35,733,733
20250912,2025-09-12,2025-09-12T02:00:33.000Z,691533,CUST000000079552,1,2000000469775,Website,new10,1,INR,2,13495,26990,13,3509,2820,26301,26301
20250912,2025-09-12,2025-09-12T06:15:08.000Z,691535,CUST000000061901,1,2000000301303,Mobile,null,0,CAD,1,100,100,6,6,17,111,6986
20250912,2025-09-12,2025-09-12T18:28:29.000Z,691536,CUST000000299412,1,2000000266565,Website,prime5,1,SGD,1,31,31,0,0,6,37,2523
20250912,2025-09-12,2025-09-12T14:33:13.000Z,691546,CUST000000127159,1,2000000079097,Website,null,0,GBP,1,16,16,6,1,3,18,2124
20250912,2025-09-12,2025-09-12T23:07:47.000Z,691552,CUST000000239889,2,2000000272351,Website,null,0,GBP,2,6,12,12,2,1,11,1298
20250912,2025-09-12,2025-09-12T16:44:05.000Z,691568,CUST000000137238,1,2000000168548,Mobile,null,0,INR,1,904,904,19,172,88,820,820
20250912,2025-09-12,2025-09-12T04:18:45.000Z,691569,CUST000000110997,1,2000000374055,Mobile,fest20,1,INR,1,35795,35795,15,5370,1523,31948,31948
20250912,2025-09-12,2025-09-12T11:44:46.000Z,691606,CUST000000275940,1,2000000289496,Mobile,null,0,GBP,3,85,255,16,41,26,240,28316
20250912,2025-09-12,2025-09-12T13:59:36.000Z,691610,CUST000000054533,1,2000000491905,Mobile,null,0,INR,2,2393,4786,13,623,208,4371,4371
20250912,2025-09-12,2025-09-12T08:17:15.000Z,691624,CUST000000092791,2,2000000153612,Website,null,0,INR,1,2409,2409,10,241,259,2427,2427
20250912,2025-09-12,2025-09-12T12:01:01.000Z,691626,CUST000000250306,2,2000000222868,Mobile,null,0,SGD,1,30,30,19,6,2,26,1773
20250912,2025-09-12,2025-09-12T07:17:36.000Z,691646,CUST000000263309,3,2000000247250,Mobile,null,0,INR,1,916,916,11,101,147,962,962
20250912,2025-09-12,2025-09-12T00:29:42.000Z,691647,CUST000000141625,3,2000000436425,Website,prime5,1,AUD,1,99,99,19,19,10,90,5180
20250912,2025-09-12,2025-09-12T00:07:36.000Z,691659,CUST000000007958,2,2000000197067,Mobile,null,0,INR,1,3299,3299,24,792,302,2809,2809
20250912,2025-09-12,2025-09-12T17:45:11.000Z,691662,CUST000000130043,1,2000000459363,Mobile,null,0,AED,3,214,642,11,71,29,600,14508
20250912,2025-09-12,2025-09-12T17:45:11.000Z,691662,CUST000000130043,3,2000000464763,Mobile,null,0,AED,1,21,21,9,2,1,20,484
20250912,2025-09-12,2025-09-12T15:55:58.000Z,691665,CUST000000112009,2,2000000095752,Website,null,0,INR,1,1476,1476,20,296,142,1322,1322
20250912,2025-09-12,2025-09-12T11:08:32.000Z,691666,CUST000000035528,1,2000000287317,Mobile,fest20,1,USD,1,21,21,2,1,3,23,2031
20250912,2025-09-12,2025-09-12T16:55:07.000Z,691675,CUST000000225131,1,2000000346533,Mobile,null,0,SGD,1,11,11,12,2,2,11,750
20250912,2025-09-12,2025-09-12T10:53:33.000Z,691693,CUST000000017293,1,2000000314198,Website,new10,1,INR,1,6758,6758,17,1149,282,5891,5891
20250912,2025-09-12,2025-09-12T00:29:23.000Z,691699,CUST000000141453,1,2000000127514,Website,fest20,1,GBP,1,34,34,17,6,4,32,3776
20250912,2025-09-12,2025-09-12T02:00:31.000Z,691705,CUST000000088152,1,2000000063706,Mobile,fest20,1,CAD,1,22,22,21,5,1,18,1133
20250912,2025-09-12,2025-09-12T03:42:29.000Z,691715,CUST000000207590,1,2000000224886,Mobile,null,0,GBP,3,35,105,6,7,6,104,12270
20250912,2025-09-12,2025-09-12T15:09:34.000Z,691716,CUST000000055660,1,2000000397405,Mobile,null,0,INR,1,678,678,6,41,77,714,714
20250912,2025-09-12,2025-09-12T16:54:51.000Z,691758,CUST000000238710,3,2000000215242,Mobile,prime5,1,INR,1,58933,58933,2,1179,2886,60640,60640
20250912,2025-09-12,2025-09-12T14:28:35.000Z,691759,CUST000000013138,1,2000000041483,Mobile,null,0,INR,2,2111,4222,18,760,418,3880,3880
20250913,2025-09-13,2025-09-13T07:54:13.000Z,691774,CUST000000210250,1,2000000165677,Mobile,null,0,AED,1,122,122,3,4,15,133,3216
20250913,2025-09-13,2025-09-13T18:05:43.000Z,691777,CUST000000024289,1,2000000392301,Mobile,null,0,INR,3,1508,4524,3,136,527,4915,4915
20250913,2025-09-13,2025-09-13T10:48:04.000Z,691784,CUST000000225188,1,2000000421971,Mobile,new10,1,AED,2,128,256,0,0,31,287,6940
20250913,2025-09-13,2025-09-13T12:52:34.000Z,691791,CUST000000042662,1,2000000317014,Website,null,0,INR,1,8047,8047,10,805,1310,8552,8552
20250913,2025-09-13,2025-09-13T16:40:31.000Z,691806,CUST000000082580,1,2000000471518,Mobile,null,0,INR,1,13042,13042,16,2087,547,11502,11502
20250913,2025-09-13,2025-09-13T09:50:09.000Z,691810,CUST000000104241,1,2000000379708,Website,save50,1,CAD,1,19,19,11,3,3,19,1196
20250913,2025-09-13,2025-09-13T15:08:00.000Z,691815,CUST000000296855,1,2000000493862,Mobile,null,0,INR,4,14143,56572,19,10749,2296,48119,48119
20250913,2025-09-13,2025-09-13T08:04:30.000Z,691820,CUST000000051700,1,2000000050713,Mobile,null,0,AED,1,91,91,17,16,10,85,2056
20250913,2025-09-13,2025-09-13T07:24:36.000Z,691822,CUST000000156286,2,2000000031897,Mobile,null,0,SGD,1,258,258,0,0,32,290,19773
20250913,2025-09-13,2025-09-13T07:24:36.000Z,691822,CUST000000156286,3,2000000393070,Mobile,null,0,SGD,1,13,13,15,2,1,12,819
20250913,2025-09-13,2025-09-13T13:52:52.000Z,691830,CUST000000024411,1,2000000421551,Website,null,0,GBP,1,38,38,23,9,2,31,3658
20250913,2025-09-13,2025-09-13T13:28:42.000Z,691853,CUST000000201483,1,2000000245140,Website,null,0,INR,1,2434,2434,0,0,122,2556,2556
20250913,2025-09-13,2025-09-13T13:28:42.000Z,691853,CUST000000201483,3,2000000056517,Website,null,0,INR,1,446,446,28,125,17,338,338
20250913,2025-09-13,2025-09-13T19:37:07.000Z,691856,CUST000000272707,1,2000000386430,Mobile,null,0,GBP,2,31,62,11,7,3,58,6843
20250913,2025-09-13,2025-09-13T11:27:35.000Z,691857,CUST000000280750,1,2000000121291,Mobile,prime5,1,INR,1,965,965,6,58,46,953,953
20250913,2025-09-13,2025-09-13T15:03:01.000Z,691863,CUST000000277168,1,2000000050041,Mobile,null,0,SGD,1,262,262,11,29,43,276,18818
20250913,2025-09-13,2025-09-13T04:54:28.000Z,691876,CUST000000283910,2,2000000156958,Mobile,prime5,1,AUD,1,122,122,2,3,15,134,7712
20250913,2025-09-13,2025-09-13T08:32:47.000Z,691887,CUST000000097771,1,2000000469744,Mobile,null,0,INR,1,2993,2993,19,569,439,2863,2863
20250913,2025-09-13,2025-09-13T01:11:42.000Z,691912,CUST000000039351,1,2000000072388,Website,prime5,1,INR,1,9954,9954,10,996,1082,10040,10040
20250913,2025-09-13,2025-09-13T10:35:23.000Z,691947,CUST000000168998,1,2000000127811,Website,new10,1,AUD,1,12,12,13,2,1,11,634
20250913,2025-09-13,2025-09-13T11:55:00.000Z,691972,CUST000000268057,2,2000000062617,Website,new10,1,INR,1,13438,13438,26,3494,1196,11140,11140
20250913,2025-09-13,2025-09-13T02:56:02.000Z,691976,CUST000000283451,4,2000000031750,Website,null,0,INR,2,8573,17146,5,858,1949,18237,18237
20250913,2025-09-13,2025-09-13T06:27:12.000Z,691977,CUST000000263199,2,2000000012254,Website,null,0,INR,2,1118,2236,12,269,99,2066,2066
20250913,2025-09-13,2025-09-13T00:09:17.000Z,691979,CUST000000108055,1,2000000084619,Website,save50,1,INR,2,1681,3362,18,606,138,2894,2894
20250913,2025-09-13,2025-09-13T13:46:10.000Z,691983,CUST000000122402,1,2000000376868,Mobile,new10,1,INR,1,100950,100950,17,17162,4182,87970,87970
20250913,2025-09-13,2025-09-13T09:46:14.000Z,691985,CUST000000229222,2,2000000312804,Website,null,0,AUD,1,1336,1336,11,147,143,1332,76657
20250913,2025-09-13,2025-09-13T14:41:22.000Z,692000,CUST000000271494,2,2000000207650,Website,null,0,INR,2,4272,8544,6,513,404,8435,8435
20250913,2025-09-13,2025-09-13T22:58:43.000Z,692019,CUST000000205886,1,2000000224091,Website,null,0,INR,1,13687,13687,4,548,1578,14717,14717
20250913,2025-09-13,2025-09-13T04:05:19.000Z,692030,CUST000000132122,2,2000000123639,Website,null,0,INR,1,36227,36227,15,5435,5560,36352,36352
20250913,2025-09-13,2025-09-13T04:47:34.000Z,692039,CUST000000136924,5,2000000283500,Website,null,0,INR,1,349,349,23,81,49,317,317
20250913,2025-09-13,2025-09-13T13:14:02.000Z,692041,CUST000000194476,2,2000000239736,Website,null,0,GBP,2,29,58,0,0,11,69,8141
20250913,2025-09-13,2025-09-13T18:14:25.000Z,692043,CUST000000065549,1,2000000433462,Mobile,null,0,GBP,1,4,4,6,1,1,4,472
20250913,2025-09-13,2025-09-13T11:14:36.000Z,692068,CUST000000227720,1,2000000159096,Mobile,null,0,INR,1,2450,2450,13,319,255,2386,2386
20250913,2025-09-13,2025-09-13T16:31:38.000Z,692075,CUST000000078756,2,2000000063201,Mobile,save50,1,USD,1,5,5,10,1,1,5,442
20250913,2025-09-13,2025-09-13T14:09:24.000Z,692083,CUST000000083580,2,2000000034584,Website,new10,1,AUD,1,8,8,2,1,1,8,461
20250913,2025-09-13,2025-09-13T18:32:06.000Z,692090,CUST000000189322,1,2000000386164,Mobile,null,0,INR,1,1534,1534,2,31,76,1579,1579
20250913,2025-09-13,2025-09-13T12:19:33.000Z,692105,CUST000000075669,1,2000000140810,Mobile,null,0,INR,1,363,363,22,80,51,334,334
20250913,2025-09-13,2025-09-13T16:23:56.000Z,692118,CUST000000088379,1,2000000280288,Mobile,null,0,INR,1,10956,10956,13,1425,1717,11248,11248
20250913,2025-09-13,2025-09-13T03:12:42.000Z,692141,CUST000000114259,1,2000000176550,Mobile,null,0,INR,1,607,607,6,37,69,639,639
20250913,2025-09-13,2025-09-13T18:56:20.000Z,692150,CUST000000131717,1,2000000436814,Website,new10,1,CAD,1,31,31,4,2,4,33,2077
20250913,2025-09-13,2025-09-13T08:46:14.000Z,692173,CUST000000210088,1,2000000200279,Website,null,0,INR,1,437,437,2,9,22,450,450
20250913,2025-09-13,2025-09-13T05:26:39.000Z,692191,CUST000000256493,1,2000000116020,Mobile,save50,1,INR,2,1682,3364,14,471,349,3242,3242
20250913,2025-09-13,2025-09-13T02:04:14.000Z,692196,CUST000000280171,1,2000000043180,Mobile,null,0,INR,1,7321,7321,14,1025,759,7055,7055
20250913,2025-09-13,2025-09-13T02:04:14.000Z,692196,CUST000000280171,2,2000000209180,Mobile,null,0,INR,1,10649,10649,15,1598,1090,10141,10141
20250913,2025-09-13,2025-09-13T08:47:24.000Z,692217,CUST000000000102,1,2000000038025,Mobile,null,0,SGD,1,52,52,13,7,6,51,3478
20250913,2025-09-13,2025-09-13T11:37:15.000Z,692233,CUST000000044799,1,2000000090245,Website,null,0,AUD,1,41,41,14,6,5,40,2302
20250913,2025-09-13,2025-09-13T15:34:10.000Z,692240,CUST000000061667,1,2000000109022,Website,new10,1,USD,1,6,6,6,1,1,6,530
20250913,2025-09-13,2025-09-13T03:09:29.000Z,692246,CUST000000193934,1,2000000272542,Mobile,fest20,1,INR,2,6212,12424,0,0,622,13046,13046
20250913,2025-09-13,2025-09-13T11:03:53.000Z,692248,CUST000000299207,1,2000000452463,Website,save50,1,AUD,1,33,33,8,3,4,34,1957
20250913,2025-09-13,2025-09-13T15:45:14.000Z,692249,CUST000000187065,2,2000000330754,Mobile,null,0,USD,1,3,3,2,1,1,3,265
20250913,2025-09-13,2025-09-13T07:04:55.000Z,692251,CUST000000268641,1,2000000129365,Mobile,null,0,INR,1,37939,37939,11,4174,1689,35454,35454
20250913,2025-09-13,2025-09-13T04:39:53.000Z,692268,CUST000000038790,2,2000000348063,Website,null,0,INR,1,2001,2001,18,361,197,1837,1837
20250913,2025-09-13,2025-09-13T17:19:19.000Z,692298,CUST000000160402,1,2000000234137,Website,null,0,INR,1,59556,59556,1,596,7051,66011,66011
20250913,2025-09-13,2025-09-13T05:09:23.000Z,692305,CUST000000195087,1,2000000142616,Mobile,null,0,INR,1,1072,1072,10,108,49,1013,1013
20250913,2025-09-13,2025-09-13T21:36:52.000Z,692317,CUST000000156514,2,2000000299679,Mobile,prime5,1,INR,1,4306,4306,10,431,195,4070,4070
20250913,2025-09-13,2025-09-13T08:42:18.000Z,692318,CUST000000294775,4,2000000407036,Mobile,fest20,1,INR,2,9645,19290,1,193,2292,21389,21389
20250913,2025-09-13,2025-09-13T12:54:38.000Z,692329,CUST000000239942,2,2000000395074,Mobile,null,0,CAD,1,152,152,19,29,15,138,8685
20250913,2025-09-13,2025-09-13T02:44:09.000Z,692349,CUST000000179833,1,2000000192970,Mobile,null,0,INR,1,369,369,9,34,41,376,376
20250913,2025-09-13,2025-09-13T13:48:31.000Z,692363,CUST000000213657,3,2000000454955,Mobile,null,0,INR,1,3029,3029,31,939,251,2341,2341
20250913,2025-09-13,2025-09-13T04:51:42.000Z,692376,CUST000000255951,1,2000000431178,Website,null,0,INR,1,2714,2714,6,163,459,3010,3010
20250913,2025-09-13,2025-09-13T13:23:49.000Z,692377,CUST000000182670,1,2000000396118,Website,null,0,USD,1,38,38,7,3,2,37,3267
20250913,2025-09-13,2025-09-13T17:49:43.000Z,692385,CUST000000025866,2,2000000490649,Mobile,null,0,INR,1,35059,35059,14,4909,3598,33748,33748
20250913,2025-09-13,2025-09-13T23:59:10.000Z,692410,CUST000000026000,1,2000000090252,Website,new10,1,AED,1,73,73,6,5,13,81,1959
20250913,2025-09-13,2025-09-13T10:34:17.000Z,692420,CUST000000211856,1,2000000037059,Mobile,fest20,1,INR,1,46349,46349,13,6026,4837,45160,45160
20250913,2025-09-13,2025-09-13T04:22:08.000Z,692430,CUST000000070657,1,2000000043364,Website,null,0,INR,1,100845,100845,17,17144,10087,93788,93788
20250913,2025-09-13,2025-09-13T19:15:28.000Z,692432,CUST000000028262,3,2000000434643,Website,null,0,INR,1,2848,2848,3,86,139,2901,2901
