dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code,file_name,ingest_timestamp,processed_time
2025-08-27,2025-08-27T20:07:47.000Z,CUST000000279102,673614,1,2000000414614,1,USD,50,5,9,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T01:49:24.000Z,CUST000000239707,673619,1,2000000218397,1,INR,3910,2,691,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T09:40:05.000Z,CUST000000232993,673627,1,2000000414140,1,USD,56,1,11,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T09:40:05.000Z,CUST000000232993,673627,2,2000000180809,1,USD,27,21,2,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T21:37:31.000Z,CUST000000101849,673636,3,2000000455129,1,INR,292,10,32,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T10:32:38.000Z,CUST000000196845,673642,2,2000000264691,1,INR,101317,11,16321,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T22:36:58.000Z,CUST000000065271,673646,1,2000000368528,1,INR,4502,11,200,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T20:50:52.000Z,CUST000000288340,673661,1,2000000260020,2,GBP,3,15,1,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T13:11:07.000Z,CUST000000279901,673667,1,2000000314310,1,GBP,89,5,5,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T06:37:05.000Z,CUST000000197231,673677,1,2000000007748,1,SGD,80,21,8,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T06:37:05.000Z,CUST000000197231,673677,2,2000000182582,1,SGD,30,0,4,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T06:37:05.000Z,CUST000000197231,673677,3,2000000200286,1,SGD,57,0,3,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T20:42:23.000Z,CUST000000202307,673694,3,2000000130668,1,CAD,51,9,6,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T20:42:23.000Z,CUST000000202307,673694,4,2000000297064,2,CAD,29,1,11,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T18:04:57.000Z,CUST000000171240,673695,2,2000000345307,1,USD,733,4,85,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T06:42:38.000Z,CUST000000136008,673704,1,2000000368573,1,INR,14534,28,1260,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T15:14:47.000Z,CUST000000204618,673709,1,2000000492728,1,INR,3228,1,160,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T14:59:57.000Z,CUST000000185181,673721,2,2000000462882,3,GBP,788,3,415,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T06:26:46.000Z,CUST000000294435,673724,2,2000000003580,2,INR,3006,7,1006,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T17:46:45.000Z,CUST000000041974,673744,1,2000000182261,1,INR,2694,7,302,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T23:03:51.000Z,CUST000000144321,673748,2,2000000004006,1,USD,108,15,5,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T04:02:19.000Z,CUST000000059706,673751,1,2000000115818,3,AED,207,3,31,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T04:02:19.000Z,CUST000000059706,673751,2,2000000303482,1,AED,42,0,6,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T04:02:19.000Z,CUST000000059706,673751,3,2000000148823,2,AED,62,5,6,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T17:58:26.000Z,CUST000000166707,673760,3,2000000096568,1,SGD,43,0,8,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T14:58:18.000Z,CUST000000237952,673766,1,2000000436913,1,INR,2858,6,135,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T00:39:41.000Z,CUST000000072209,673772,2,2000000345567,2,INR,569,11,123,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T16:09:06.000Z,CUST000000169508,673778,1,2000000220420,1,INR,30829,0,5550,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T17:31:03.000Z,CUST000000018046,673789,3,2000000035154,2,SGD,63,8,22,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T03:29:21.000Z,CUST000000087534,673794,1,2000000026596,1,AUD,101,2,18,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T17:26:25.000Z,CUST000000092932,673804,1,2000000085326,1,AED,644,12,68,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T19:35:57.000Z,CUST000000177871,673812,1,2000000416496,1,INR,3755,10,170,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T10:52:01.000Z,CUST000000040308,673820,1,2000000050751,1,USD,45,14,5,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T16:32:19.000Z,CUST000000094864,673823,1,2000000021744,1,INR,995,23,92,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T10:47:16.000Z,CUST000000006905,673824,4,2000000478630,1,CAD,15,0,2,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T05:30:56.000Z,CUST000000292246,673854,1,2000000132310,1,INR,6412,16,649,Website,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T23:11:14.000Z,CUST000000242446,673872,2,2000000050799,3,INR,107952,11,51984,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T07:13:53.000Z,CUST000000245349,673874,2,2000000419343,2,INR,4749,0,1140,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T09:57:35.000Z,CUST000000120298,673880,1,2000000479491,1,INR,9328,1,460,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T18:40:03.000Z,CUST000000051926,673890,1,2000000114736,1,SGD,124,22,12,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T11:38:54.000Z,CUST000000196027,673897,1,2000000044385,1,INR,4275,5,488,Mobile,save50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T23:39:18.000Z,CUST000000197229,673902,1,2000000062860,1,INR,4542,4,523,Mobile,save50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T23:39:18.000Z,CUST000000197229,673902,2,2000000244372,2,INR,1742,35,114,Mobile,save50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T23:39:18.000Z,CUST000000197229,673902,3,2000000088396,1,INR,29054,11,3109,Mobile,save50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T13:59:36.000Z,CUST000000058766,673905,3,2000000237046,1,AED,680,13,72,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T13:58:00.000Z,CUST000000099175,673927,1,2000000050379,1,SGD,33,24,2,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T18:46:50.000Z,CUST000000219989,673934,2,2000000055008,1,SGD,1863,29,67,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T03:01:24.000Z,CUST000000002159,673943,1,2000000443096,1,GBP,1053,8,174,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T09:10:26.000Z,CUST000000202256,673955,1,2000000180106,1,INR,11073,29,943,Website,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T19:35:49.000Z,CUST000000057348,673956,2,2000000190938,1,INR,2433,7,406,Mobile,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T18:09:55.000Z,CUST000000099082,673971,1,2000000289618,2,INR,2109,7,471,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T09:48:04.000Z,CUST000000142082,673984,1,2000000315478,1,SGD,10,13,2,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T20:43:13.000Z,CUST000000235841,674004,1,2000000283432,1,GBP,8,4,1,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T02:41:56.000Z,CUST000000225123,674009,1,2000000174389,1,USD,9,13,1,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T05:13:32.000Z,CUST000000190255,674023,1,2000000262567,1,GBP,28,2,4,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T17:05:55.000Z,CUST000000180655,674025,1,2000000408101,2,GBP,20,0,5,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T13:09:23.000Z,CUST000000031098,674031,1,2000000158730,1,AED,78,14,13,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T13:09:23.000Z,CUST000000031098,674031,2,2000000471990,1,AED,319,0,39,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T09:52:45.000Z,CUST000000267882,674034,1,2000000486567,1,INR,3048,13,134,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T05:33:46.000Z,CUST000000173074,674047,4,2000000177380,1,SGD,1,22,1,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T22:59:56.000Z,CUST000000248165,674050,1,2000000051963,1,USD,317,0,58,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T00:31:40.000Z,CUST000000235236,674055,1,2000000193274,1,INR,1313,3,153,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T05:29:42.000Z,CUST000000209141,674062,2,2000000417233,1,USD,16,18,1,Website,save50,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T00:05:10.000Z,CUST000000144948,674065,1,2000000164748,1,INR,2089,14,216,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T23:54:06.000Z,CUST000000020883,674071,1,2000000426396,1,CAD,27,18,2,Website,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T00:03:44.000Z,CUST000000012819,674080,1,2000000160870,3,CAD,30,1,11,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T02:29:32.000Z,CUST000000057470,674104,1,2000000269047,4,INR,50360,4,23281,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-27,2025-08-27T20:13:26.000Z,CUST000000031071,674150,2,2000000273693,1,GBP,51,19,3,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-27.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T11:47:03.000Z,CUST000000297077,674181,1,2000000271781,1,INR,16178,5,2774,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T13:45:25.000Z,CUST000000261392,674184,2,2000000418483,2,INR,1840,17,366,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T16:41:58.000Z,CUST000000290207,674187,1,2000000482163,2,SGD,26,1,7,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T16:10:02.000Z,CUST000000006349,674192,2,2000000023519,1,INR,64192,2,3154,Mobile,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T20:37:22.000Z,CUST000000199342,674194,3,2000000048567,1,INR,274,30,10,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T17:01:14.000Z,CUST000000120501,674215,1,2000000395852,1,GBP,4,4,1,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T10:15:15.000Z,CUST000000221025,674218,1,2000000400266,1,USD,659,6,31,Website,new10,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T03:49:57.000Z,CUST000000027346,674239,2,2000000209418,1,SGD,38,6,5,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T15:36:35.000Z,CUST000000263802,674246,1,2000000183688,1,AED,118,11,13,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T00:44:44.000Z,CUST000000181023,674250,1,2000000170282,1,INR,440,4,51,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T15:07:48.000Z,CUST000000142517,674252,1,2000000498355,1,CAD,6,4,1,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T05:22:39.000Z,CUST000000167132,674279,2,2000000063058,4,INR,398,3,278,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T17:34:29.000Z,CUST000000075539,674292,1,2000000493381,1,INR,648,7,31,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T06:30:57.000Z,CUST000000119170,674301,1,2000000006987,1,INR,1563,1,78,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T06:30:57.000Z,CUST000000119170,674301,2,2000000407548,1,INR,1023,14,160,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T12:01:39.000Z,CUST000000212189,674302,3,2000000052380,1,GBP,23,12,2,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T20:09:43.000Z,CUST000000266928,674303,1,2000000124988,1,INR,96212,12,4250,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T18:23:06.000Z,CUST000000228576,674332,3,2000000315102,1,INR,1364,2,68,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T10:14:24.000Z,CUST000000122879,674355,2,2000000343112,2,SGD,110,8,25,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T04:16:07.000Z,CUST000000179139,674359,2,2000000467047,1,INR,635,6,72,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T02:44:04.000Z,CUST000000019165,674364,2,2000000233888,1,INR,11329,5,1296,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T11:36:18.000Z,CUST000000007699,674401,1,2000000333588,1,INR,1332,9,146,Mobile,fest20,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T17:19:24.000Z,CUST000000193986,674404,1,2000000134284,1,INR,1005,6,114,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T17:46:19.000Z,CUST000000196609,674452,1,2000000191683,2,INR,7929,6,1790,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T12:41:17.000Z,CUST000000134282,674475,3,2000000401744,3,INR,8492,13,1111,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T13:48:44.000Z,CUST000000046002,674476,3,2000000345383,1,INR,2822,4,327,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T02:08:51.000Z,CUST000000111975,674479,1,2000000155494,1,INR,27754,5,3162,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T16:22:23.000Z,CUST000000175547,674486,1,2000000196671,1,USD,6,27,1,Website,prime5,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T01:47:59.000Z,CUST000000267758,674501,2,2000000306001,1,INR,2730,15,279,Website,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
2025-08-28,2025-08-28T23:31:48.000Z,CUST000000115891,674503,1,2000000406206,1,INR,3233,2,379,Mobile,null,dbfs:/Volumes/ecommerce/source_data/raw/order_items/landing/order_items_2025-08-28.csv,2026-09-10T00:05:14.305Z,2026-09-10T00:15:25.825Z
